date,open,high,low,close,volume
2013-08-19,103,105.5,102.88,105.48,16480600
2013-08-26,105.75,106.52,102.57,103.92,15492800
2013-09-02,105.13,107.38,104.62,106.07,13353000
2013-09-09,106.58,111.33,106.56,111.33,18339500
2013-09-16,113.73,120.38,113.26,116.63,33862200
2013-09-23,117.15,119.89,115.8,118.74,19706100
2013-09-30,117.35,118.3,114.73,117.2,18238600
2013-10-07,115.51,119.4,113.34,117.98,23259100
2013-10-14,117.42,122.86,116.69,122.52,18442800
2013-10-21,122.69,131.43,121.06,131.19,28849200
2013-10-28,128.75,133.5,128.64,133.03,21900800
2013-11-04,133.75,134.58,130.59,133.49,20350400
2013-11-11,133.14,136.57,131.1,136.08,17165000
2013-11-18,140.25,142,131.2,135.97,29738500
2013-11-25,134.01,136.3,130.58,134.25,16414300
2013-12-02,134.99,135.75,130.55,135.18,22694000
2013-12-09,135.49,135.95,131.9,133.83,17975700
2013-12-16,134.27,138.1,132.84,136.67,24996600
2013-12-23,137.69,138.88,136.14,136.9,8514200
2013-12-30,137.16,138.5,135.51,137.62,11043600
2014-01-06,139.4,142.8,137.8,141.9,21273100
2014-01-13,141.55,142.14,137.8,140.46,22380400
2014-01-20,141.46,144.57,136.32,136.65,17977500
2014-01-27,136.7,138.46,123.08,125.26,45796300
2014-02-03,124.24,127.21,118.77,127.02,43947900
2014-02-10,128.96,130.69,126.35,130.16,30857400
2014-02-17,130.13,130.94,127.51,128.28,19422300
2014-02-24,128.38,130.8,126.21,128.92,25759200
2014-03-03,127.18,131,126.52,128.54,22258800
2014-03-10,126.51,127.28,121.63,123.11,28038900
2014-03-17,123.97,125.82,121.37,122.58,27780400
2014-03-24,123.53,125.32,121.8,124.46,16758300
2014-03-31,125.36,129.92,124.8,127.38,17310100
2014-04-07,127.19,128.18,121.92,122.07,19377200
2014-04-14,123.08,128.37,122.13,127.92,12108700
2014-04-21,128.05,131.5,127.37,128.66,21661200
2014-04-28,128.2,130.4,125.8,129.94,17038700
2014-05-05,129,132.38,128.95,131.1,16491600
2014-05-12,131.82,133.97,130.03,130.81,15864700
2014-05-19,130.42,132.58,129.07,132.41,11901900
2014-05-26,133.09,135.44,132.87,135.25,10689300
2014-06-02,135.5,138.25,134.59,138.25,13901400
2014-06-09,138.25,138.39,131.55,132.29,16715900
2014-06-16,132.2,134.08,131.03,132.1,18124400
2014-06-23,132.32,132.53,126.28,128.54,24299500
2014-06-30,127.91,128.62,126.2,128.51,14341900
2014-07-07,128.1,129.5,125.12,128.09,24035200
2014-07-14,128.91,130.58,125.79,127.64,23840600
2014-07-21,127.3,130.01,122.41,123.2,36595800
2014-07-28,123.44,124.56,119.64,120.38,24568700
2014-08-04,120.8,121.98,117.87,120.63,25999400
2014-08-11,121.15,124.69,120.01,123.16,17147600
2014-08-18,123.58,127.8,123.57,127.46,16433500
2014-08-25,128.08,129.13,126.05,126.8,13814300
2014-09-01,125.62,126.75,124.1,124.69,16431600
2014-09-08,125.9,128.68,125.9,126.95,19133600
2014-09-15,126.92,129.7,125.69,129.35,18132000
2014-09-22,129.37,129.87,126.96,128.69,14182000
2014-09-29,127.21,129.53,123.84,126.36,19030700
2014-10-06,127.09,127.19,121.5,121.5,18935100
2014-10-13,122.05,123.87,116.32,123.24,24830700
2014-10-20,123.39,128,121.06,122.24,34538200
2014-10-27,122.13,125.89,121.26,124.91,17576200
2014-11-03,125.35,126.71,123.37,124.45,15629900
2014-11-10,124.87,129.78,123.8,128.86,20800700
2014-11-17,128.7,133.36,127.55,132.78,22771600
2014-11-24,133.45,135.78,133.44,134.36,13213200
2014-12-01,134.31,134.4,130.92,132.21,16371800
2014-12-08,132.02,132.07,120.58,120.77,25961900
2014-12-15,121.4,127.42,120.6,126.23,35051900
2014-12-22,126.73,132.33,126.73,131.63,11578000
2014-12-29,131.72,132.73,129.09,129.95,12172700
2015-01-05,129.66,132.26,126.18,131.54,21150600
2015-01-12,132.24,133.91,128.95,130.78,18881500
2015-01-19,131.45,136.21,129.45,134.62,14841300
2015-01-26,135,148.25,130.74,145.37,49932300
2015-02-02,143.72,148.89,143.05,148,26186700
2015-02-09,146.16,149.84,145.63,149.73,17928000
2015-02-16,148.72,158.83,148.52,158.31,21094500
2015-02-23,155,155.92,150.45,150.85,27325900
2015-03-02,150.85,156.91,150.75,153.12,24639000
2015-03-09,153.3,155.61,149.79,151.57,17202700
2015-03-16,152.39,155.99,152.11,154.5,16727000
2015-03-23,154.98,154.98,145.96,148.85,16324600
